context number,rate
7690,0.11306890
7700,0.11257180
7710,0.11256200
7720,0.11255410
7730,0.11255410
7740,0.11255410
7750,0.11255410
7760,0.11252725
7770,0.11251986
7780,0.11251986
7790,0.11251986
7800,0.11251690
7810,0.11251366
7820,0.11249090
7830,0.11247490
7840,0.11235900
7850,0.11235460
7860,0.11233496
7870,0.11231434
7880,0.11231434
7890,0.11231434
7900,0.11231136
7910,0.11229470
7920,0.11228500
7930,0.11220660
7940,0.11219495
7950,0.11217320
7960,0.11215937
7970,0.11211603
7980,0.11209990
7990,0.11208057
8000,0.11206465
8010,0.11205744
8020,0.11188215
8030,0.11186873
8040,0.11184227
8050,0.11182550
8060,0.11181490
8070,0.11177164
8080,0.11175465
8090,0.11173576
8100,0.11170727
8110,0.11170727
8120,0.11170727
8130,0.11169075
8140,0.11167746
8150,0.11160000
8160,0.11160000
8170,0.11160000
8180,0.11159420
8190,0.11158530
8200,0.11158530
8210,0.11158530
8220,0.11157417
8230,0.11152464
8240,0.11151695
8250,0.11150510
8260,0.11147150
8270,0.11147150
8280,0.11147080
8290,0.11146134
8300,0.11145410
8310,0.11145410
8320,0.11145410
8330,0.11145130
8340,0.11116826
8350,0.11112993
8360,0.11112445
8370,0.11112445
8380,0.11112445
8390,0.11112064
8400,0.11109050
8410,0.11108060
8420,0.11106455
8430,0.11105630
8440,0.11099535
8450,0.11097610
8460,0.11097610
8470,0.11097610
8480,0.11096817
8490,0.11091697
8500,0.11089260
8510,0.11087760
8520,0.11074840
8530,0.11074840
8540,0.11074840
8550,0.11074840
8560,0.11074310
8570,0.11072650
8580,0.11071974
8590,0.11068220
8600,0.11066740
8610,0.11063563
8620,0.11061950
8630,0.11060136
8640,0.11053310
8650,0.11053310
8660,0.11053310
8670,0.11052745
8680,0.11050610
8690,0.11049500
8700,0.11044794
8710,0.11042480
8720,0.11041766
8730,0.11039250
8740,0.11016000
8750,0.11012520
8760,0.11010520
8770,0.11008570
8780,0.11005496
8790,0.11005496
8800,0.11005085
8810,0.11003050
8820,0.11001956
8830,0.10994034
8840,0.10992974
8850,0.10990554
8860,0.10988414
8870,0.10984320
8880,0.10984320
8890,0.10984320
8900,0.10984320
8910,0.10983264
8920,0.10981020
8930,0.10981020
8940,0.10981020
8950,0.10981020
8960,0.10980250
8970,0.10978656
8980,0.10963280
8990,0.10961717
9000,0.10959830
9010,0.10958300
9020,0.10952990
9030,0.10951100
9040,0.10950460
9050,0.10949170
9060,0.10949170
9070,0.10949170
9080,0.10949170
9090,0.10948663
9100,0.10947980
9110,0.10940930
9120,0.10939410
9130,0.10938690
9140,0.10938113
9150,0.10938113
9160,0.10938113
9170,0.10937964
9180,0.10934287
9190,0.10934287
9200,0.10934100
9210,0.10933095
9220,0.10930347
9230,0.10927860
9240,0.10795813
9250,0.10795813
9260,0.10795813
9270,0.10795813
9280,0.10795813
9290,0.10795550
9300,0.10793050
9310,0.10791313
9320,0.10789835
9330,0.10783200
9340,0.10782194
9350,0.10779210
9360,0.10775320
9370,0.10775320
9380,0.10775320
9390,0.10775320
9400,0.10775320
9410,0.10774147
9420,0.10772025
9430,0.10770160
9440,0.10756814
9450,0.10756814
9460,0.10756814
9470,0.10756814
9480,0.10756814
9490,0.10756230
9500,0.10754394
9510,0.10753400
9520,0.10750610
9530,0.10750530
9540,0.10749655
9550,0.10748290
9560,0.10747410
9570,0.10740760
9580,0.10740760
9590,0.10740760
9600,0.10740760
9610,0.10740440
9620,0.10737633
9630,0.10736036
9640,0.10735070
9650,0.10730850
9660,0.10729480
9670,0.10727524
9680,0.10725190
9690,0.10704610
9700,0.10702365
9710,0.10701350
9720,0.10701350
9730,0.10701350
9740,0.10701350
9750,0.10700947
9760,0.10698520
9770,0.10696554
9780,0.10695460
9790,0.10694890
9800,0.10687994
9810,0.10687994
9820,0.10687860
9830,0.10687065
9840,0.10684514
9850,0.10683506
9860,0.10679890
9870,0.10679040
9880,0.10679040
9890,0.10679040
9900,0.10678833
9910,0.10676710
9920,0.10675173
9930,0.10663130
9940,0.10663130
9950,0.10663130
9960,0.10663130
9970,0.10663130
9980,0.10663130
9990,0.10663130
10000,0.10661900
10010,0.10661005
10020,0.10657570
10030,0.10656464
10040,0.10654090
10050,0.10652890
10060,0.10644480
10070,0.10643370
10080,0.10640910
10090,0.10638630
10100,0.10635030
10110,0.10634310
10120,0.10634310
10130,0.10634310
10140,0.10632510
10150,0.10629680
10160,0.10569160
10170,0.10567265
10180,0.10567265
10190,0.10566884
10200,0.10565700
10210,0.10565700
10220,0.10565537
10230,0.10564550
10240,0.10560065
10250,0.10559254
10260,0.10554933
10270,0.10553630
10280,0.10546460
10290,0.10546460
10300,0.10546460
10310,0.10546460
10320,0.10544160
10330,0.10542710
10340,0.10536813
10350,0.10536813
10360,0.10536200
10370,0.10534380
10380,0.10531353
10390,0.10529150
10400,0.10513675
10410,0.10510500
10420,0.10508250
10430,0.10504025
10440,0.10501480
10450,0.10499920
10460,0.10492140
10470,0.10488170
10480,0.10486360
10490,0.10480964
10500,0.10478144
10510,0.10474675
10520,0.10472780
10530,0.10463285
10540,0.10463285
10550,0.10463285
10560,0.10463285
10570,0.10462886
10580,0.10461910
10590,0.10458610
10600,0.10457676
10610,0.10456156
10620,0.10455036
10630,0.10448380
10640,0.10447204
10650,0.10444240
10660,0.10440550
10670,0.10439395
10680,0.10437270
10690,0.10436236
10700,0.10407670
10710,0.10406820
10720,0.10406490
10730,0.10406285
10740,0.10404380
10750,0.10402995
10760,0.10399126
10770,0.10397940
10780,0.10396600
10790,0.10396600
10800,0.10396600
10810,0.10396600
10820,0.10396070
10830,0.10390590
10840,0.10387280
10850,0.10387280
10860,0.10387280
10870,0.10387280
10880,0.10387280
10890,0.10386365
10900,0.10384190
10910,0.10383640
10920,0.10381450
10930,0.10375390
10940,0.10374140
10950,0.10373485
10960,0.10370206
10970,0.10369150
10980,0.10367660
10990,0.10367660
11000,0.10367580
11010,0.10351190
11020,0.10350626
11030,0.10350626
11040,0.10350626
11050,0.10350626
11060,0.10349840
11070,0.10347837
11080,0.10346660
11090,0.10343440
11100,0.10343440
11110,0.10343440
11120,0.10343440
11130,0.10343440
11140,0.10343090
11150,0.10341006
11160,0.10339784
11170,0.10339170
11180,0.10324990
11190,0.10321676
11200,0.10320043
11210,0.10314506
11220,0.10312813
11230,0.10311144
11240,0.10307854
11250,0.10305840
11260,0.10297120
11270,0.10297120
11280,0.10297120
11290,0.10296640
11300,0.10295440
11310,0.10292890
11320,0.10291033
11330,0.10283756
11340,0.10281413
11350,0.10279680
11360,0.10277783
11370,0.10273706
11380,0.10272710
11390,0.10269236
11400,0.10232840
11410,0.10221743
11420,0.10221743
11430,0.10221743
11440,0.10221534
11450,0.10219776
11460,0.10218470
11470,0.10215240
11480,0.10213935
11490,0.10211790
11500,0.10210080
11510,0.10202320
11520,0.10202320
11530,0.10202320
11540,0.10202320
11550,0.10202320
11560,0.10201900
11570,0.10199580
11580,0.10198980
11590,0.10197470
11600,0.10193574
11610,0.10193310
11620,0.10192410
11630,0.10190000
11640,0.10189150
11650,0.10187774
11660,0.10168373
11670,0.10167040
11680,0.10164960
11690,0.10162425
11700,0.10162090
11710,0.10161990
11720,0.10160030
11730,0.10153186
11740,0.10153186
11750,0.10153186
11760,0.10152600
11770,0.10150206
11780,0.10150060
11790,0.10149910
11800,0.10144650
11810,0.10142440
11820,0.10139167
11830,0.10135830
11840,0.10124750
11850,0.10124370
11860,0.10123413
11870,0.10123413
11880,0.10123413
11890,0.10123413
11900,0.10123413
11910,0.10122627
11920,0.10117375
11930,0.10115220
11940,0.10113495
11950,0.10106590
11960,0.10106590
11970,0.10106590
11980,0.10106340
11990,0.10105854
12000,0.10103710
12010,0.10099170
12020,0.10097040
12030,0.10094330
12040,0.10093020
12050,0.10059400
12060,0.10031163
12070,0.10029804
12080,0.10025220
12090,0.10023957
12100,0.10021480
12110,0.10016710
12120,0.10016710
12130,0.10016393
12140,0.10013920
12150,0.10012410
12160,0.10010850
12170,0.10010050
12180,0.09997680
12190,0.09996220
12200,0.09995350
12210,0.09991850
12220,0.09989050
12230,0.09979870
12240,0.09977805
12250,0.09976010
12260,0.09974810
12270,0.09970530
12280,0.09969145
12290,0.09965836
12300,0.09954243
12310,0.09946010
12320,0.09944790
12330,0.09941760
12340,0.09940410
12350,0.09934850
12360,0.09931750
12370,0.09930420
12380,0.09929820
12390,0.09925190
12400,0.09923640
12410,0.09922190
12420,0.09902360
12430,0.09898230
12440,0.09893256
12450,0.09890174
12460,0.09884023
12470,0.09880960
12480,0.09874206
12490,0.09873020
12500,0.09863250
12510,0.09860000
12520,0.09857110
12530,0.09854820
12540,0.09848080
12550,0.09843850
12560,0.09836673
12570,0.09833260
12580,0.09831130
12590,0.09818315
12600,0.09814465
12610,0.09812330
12620,0.09806870
12630,0.09805870
12640,0.09804460
12650,0.09798264
12660,0.09788280
12670,0.09785810
12680,0.09783730
12690,0.09780067
12700,0.09772604
12710,0.09767544
12720,0.09761350
12730,0.09757010
12740,0.09729490
12750,0.09729490
12760,0.09729490
12770,0.09729490
12780,0.09728780
12790,0.09726375
12800,0.09725720
12810,0.09723865
12820,0.09719320
12830,0.09717390
12840,0.09715950
12850,0.09712254
12860,0.09709040
12870,0.09696483
12880,0.09693926
12890,0.09690990
12900,0.09689056
12910,0.09688574
12920,0.09686994
12930,0.09686994
12940,0.09686994
12950,0.09685800
12960,0.09684854
12970,0.09676490
12980,0.09674537
12990,0.09671497
13000,0.09669740
13010,0.09664110
13020,0.09661190
13030,0.09657055
13040,0.09642827
13050,0.09624210
13060,0.09622330
13070,0.09617760
13080,0.09615250
13090,0.09612810
13100,0.09604996
13110,0.09603520
13120,0.09600440
13130,0.09595860
13140,0.09594680
13150,0.09592030
13160,0.09590210
13170,0.09577010
13180,0.09574150
13190,0.09567534
13200,0.09566090
13210,0.09564240
13220,0.09560817
13230,0.09553000
13240,0.09551830
13250,0.09549146
13260,0.09545960
13270,0.09542500
13280,0.09538660
13290,0.09536180
13300,0.09516700
13310,0.09516560
13320,0.09516125
13330,0.09514623
13340,0.09511774
13350,0.09510695
13360,0.09508883
13370,0.09503930
13380,0.09501710
13390,0.09499543
13400,0.09495620
13410,0.09494286
13420,0.09493740
13430,0.09490170
13440,0.09476554
13450,0.09474000
13460,0.09470856
13470,0.09468470
13480,0.09464144
13490,0.09462475
13500,0.09460370
13510,0.09457194
13520,0.09454536
13530,0.09447420
13540,0.09446114
13550,0.09443910
13560,0.09441580
13570,0.09435320
13580,0.09433620
13590,0.09429710
13600,0.09393155
13610,0.09386470
13620,0.09382396
13630,0.09372440
13640,0.09364460
13650,0.09356033
13660,0.09344285
13670,0.09337294
13680,0.09329990
13690,0.09317475
13700,0.09313030
13710,0.09306925
13720,0.09302824
13730,0.09292460
13740,0.09289550
13750,0.09286770
13760,0.09278690
13770,0.09270390
13780,0.09264570
13790,0.09244990
13800,0.09242020
13810,0.09235610
13820,0.09222406
13830,0.09220240
13840,0.09217630
13850,0.09214580
13860,0.09213160
13870,0.09212326
13880,0.09206060
13890,0.09205424
13900,0.09203280
13910,0.09200220
13920,0.09197443
13930,0.09180980
13940,0.09178954
13950,0.09178020
13960,0.09175160
13970,0.09172430
13980,0.09164845
13990,0.09162090
14000,0.09160655
14010,0.09152880
14020,0.09147830
14030,0.09142020
14040,0.09136120
14050,0.09118970
14060,0.09111803
14070,0.09107030
14080,0.09098200
14090,0.09096840
14100,0.09089446
14110,0.09083855
14120,0.09070400
14130,0.09069263
14140,0.09064740
14150,0.09061944
14160,0.09059506
14170,0.09050834
14180,0.09049400
14190,0.09044070
14200,0.09034640
14210,0.09030050
14220,0.09022915
14230,0.09017970
14240,0.08973770
14250,0.08973294
14260,0.08973294
14270,0.08971720
14280,0.08970590
14290,0.08967160
14300,0.08965890
14310,0.08965890
14320,0.08965690
14330,0.08964663
14340,0.08962196
14350,0.08951770
14360,0.08948790
14370,0.08948296
14380,0.08948296
14390,0.08948090
14400,0.08945730
14410,0.08941495
14420,0.08938410
14430,0.08936830
14440,0.08927994
14450,0.08923860
14460,0.08920186
14470,0.08914990
14480,0.08913564
14490,0.08910953
14500,0.08909064
14510,0.08891570
14520,0.08890420
14530,0.08887374
14540,0.08885590
14550,0.08880390
14560,0.08880390
14570,0.08880390
14580,0.08880390
14590,0.08880210
14600,0.08878960
14610,0.08875757
14620,0.08874696
14630,0.08867317
14640,0.08859410
14650,0.08856390
14660,0.08850820
14670,0.08850110
14680,0.08847310
14690,0.08846575
14700,0.08838134
14710,0.08834826
14720,0.08831650
14730,0.08829940
14740,0.08825310
14750,0.08825310
14760,0.08824175
14770,0.08821320
14780,0.08819680
14790,0.08818480
14800,0.08788496
14810,0.08787494
14820,0.08785754
14830,0.08782590
14840,0.08781540
14850,0.08779690
14860,0.08778715
14870,0.08765065
14880,0.08763360
14890,0.08761590
14900,0.08756494
14910,0.08752170
14920,0.08750176
14930,0.08740967
14940,0.08736260
14950,0.08732473
14960,0.08726450
14970,0.08721840
14980,0.08719620
14990,0.08704984
15000,0.08702880
15010,0.08698380
15020,0.08696365
15030,0.08693957
15040,0.08687186
15050,0.08684265
15060,0.08681790
15070,0.08677440
15080,0.08670413
15090,0.08666670
15100,0.08657073
15110,0.08657073
15120,0.08657073
15130,0.08657073
15140,0.08656460
15150,0.08653986
15160,0.08652657
15170,0.08645266
15180,0.08643130
15190,0.08638580
15200,0.08636987
15210,0.08634537
15220,0.08607846
15230,0.08603750
15240,0.08597916
15250,0.08594070
15260,0.08584300
15270,0.08581525
15280,0.08576315
15290,0.08568054
15300,0.08566470
15310,0.08562960
15320,0.08559330
15330,0.08552460
15340,0.08548486
15350,0.08539720
15360,0.08530455
15370,0.08528050
15380,0.08522330
15390,0.08514950
15400,0.08511880
15410,0.08509650
15420,0.08504277
15430,0.08501000
15440,0.08499395
15450,0.08486680
15460,0.08485347
15470,0.08477510
15480,0.08474710
15490,0.08472010
15500,0.08466270
15510,0.08461000
15520,0.08450380
15530,0.08448165
15540,0.08444130
15550,0.08439740
15560,0.08433620
15570,0.08432830
15580,0.08430060
15590,0.08426360
15600,0.08423580
15610,0.08396875
15620,0.08393317
15630,0.08390870
15640,0.08384200
15650,0.08378050
15660,0.08376574
15670,0.08366740
15680,0.08361506
15690,0.08354320
15700,0.08348560
15710,0.08340300
15720,0.08333760
15730,0.08329176
15740,0.08311900
15750,0.08309984
15760,0.08302470
15770,0.08300274
15780,0.08296280
15790,0.08288270
15800,0.08280060
15810,0.08273720
15820,0.08264580
15830,0.08255547
15840,0.08252950
15850,0.08250206
15860,0.08241710
15870,0.08236163
15880,0.08234130
15890,0.08231030
15900,0.08217600
15910,0.08213280
15920,0.08206950
15930,0.08202000
15940,0.08193004
15950,0.08184605
15960,0.08179460
15970,0.08174794
15980,0.08150950
15990,0.08145767
16000,0.08141890
16010,0.08132920
16020,0.08130780
16030,0.08126050
16040,0.08123460
16050,0.08107940
16060,0.08103480
16070,0.08097710
16080,0.08091260
16090,0.08083380
16100,0.08075540
16110,0.08067370
16120,0.08059500
16130,0.08050376
16140,0.08044140
16150,0.08038960
16160,0.08028630
16170,0.08023440
16180,0.08014667
16190,0.08008770
16200,0.08001490
16210,0.07986920
16220,0.07985043
16230,0.07981400
16240,0.07978010
16250,0.07968490
16260,0.07962060
16270,0.07955205
16280,0.07942670
16290,0.07935090
16300,0.07929220
16310,0.07922520
16320,0.07914763
16330,0.07909020
16340,0.07845175
16350,0.07840900
16360,0.07839715
16370,0.07837680
16380,0.07837680
16390,0.07837680
16400,0.07837680
16410,0.07837310
16420,0.07835936
16430,0.07829120
16440,0.07826990
16450,0.07822760
16460,0.07822000
16470,0.07820960
16480,0.07818263
16490,0.07805260
16500,0.07803540
16510,0.07801980
16520,0.07797557
16530,0.07796955
16540,0.07795920
16550,0.07793676
16560,0.07792680
16570,0.07783040
16580,0.07783040
16590,0.07783040
16600,0.07783040
16610,0.07783040
16620,0.07782524
16630,0.07781890
16640,0.07778924
16650,0.07776737
16660,0.07775380
16670,0.07768290
16680,0.07766810
16690,0.07762380
16700,0.07757407
16710,0.07752040
16720,0.07710885
16730,0.07708555
16740,0.07703640
16750,0.07700085
16760,0.07698520
16770,0.07689350
16780,0.07687880
16790,0.07683570
16800,0.07681274
16810,0.07672460
16820,0.07666790
16830,0.07665115
16840,0.07661890
16850,0.07646570
16860,0.07641330
16870,0.07637000
16880,0.07628070
16890,0.07622270
16900,0.07618140
16910,0.07610344
16920,0.07609003
16930,0.07605240
16940,0.07601540
16950,0.07585936
16960,0.07584280
16970,0.07578724
16980,0.07570810
16990,0.07569515
17000,0.07565850
17010,0.07561090
17020,0.07556690
17030,0.07542604
17040,0.07539020
17050,0.07533067
17060,0.07528805
17070,0.07516884
17080,0.07508910
17090,0.07500200
17100,0.07488185
17110,0.07485450
17120,0.07480007
17130,0.07475346
17140,0.07473370
17150,0.07462430
17160,0.07455307
17170,0.07452500
17180,0.07449080
17190,0.07444590
17200,0.07420870
17210,0.07417400
17220,0.07415604
17230,0.07411690
17240,0.07405227
17250,0.07404410
17260,0.07398170
17270,0.07394623
17280,0.07383805
17290,0.07381220
17300,0.07375230
17310,0.07371824
17320,0.07370215
17330,0.07359220
17340,0.07352566
17350,0.07347430
17360,0.07340270
17370,0.07335550
17380,0.07331020
17390,0.07322394
17400,0.07307165
17410,0.07305520
17420,0.07299065
17430,0.07289620
17440,0.07282900
17450,0.07273600
17460,0.07266324
17470,0.07260996
17480,0.07255953
17490,0.07242840
17500,0.07237815
17510,0.07228904
17520,0.07223707
17530,0.07210880
17540,0.07205086
17550,0.07198810
17560,0.07194440
17570,0.07190877
17580,0.07183520
17590,0.07179340
17600,0.07173480
17610,0.07169120
17620,0.07153250
17630,0.07150520
17640,0.07145520
17650,0.07137095
17660,0.07133810
17670,0.07125395
17680,0.07122360
17690,0.07108630
17700,0.07102394
17710,0.07098230
17720,0.07092994
17730,0.07085660
17740,0.07076750
17750,0.07062380
17760,0.07059800
17770,0.07054144
17780,0.07050544
17790,0.07044917
17800,0.07035040
17810,0.07029370
17820,0.07020710
17830,0.07011170
17840,0.06981456
17850,0.06973860
17860,0.06971937
17870,0.06970655
17880,0.06965386
17890,0.06963250
17900,0.06956064
17910,0.06951140
17920,0.06940740
17930,0.06937830
17940,0.06932590
17950,0.06927900
17960,0.06925400
17970,0.06916993
17980,0.06912547
17990,0.06905390
18000,0.06901860
18010,0.06895190
18020,0.06876300
18030,0.06873630
18040,0.06870776
18050,0.06867974
18060,0.06863397
18070,0.06859916
18080,0.06850516
18090,0.06845617
18100,0.06844470
18110,0.06842400
18120,0.06836130
18130,0.06831455
18140,0.06827104
18150,0.06815147
18160,0.06809950
18170,0.06807300
18180,0.06805520
18190,0.06800720
18200,0.06796026
18210,0.06793373
18220,0.06779587
18230,0.06775620
18240,0.06766605
18250,0.06761820
18260,0.06755673
18270,0.06742010
18280,0.06733703
18290,0.06726855
18300,0.06714090
18310,0.06708055
18320,0.06701487
18330,0.06677540
18340,0.06657150
18350,0.06649166
18360,0.06642913
18370,0.06626390
18380,0.06617600
18390,0.06611466
18400,0.06602954
18410,0.06597790
18420,0.06588780
18430,0.06576800
18440,0.06571320
18450,0.06568330
18460,0.06559800
18470,0.06551800
18480,0.06538000
18490,0.06532540
18500,0.06528156
18510,0.06520307
18520,0.06519573
18530,0.06516590
18540,0.06508880
18550,0.06502180
18560,0.06492537
18570,0.06488406
18580,0.06481164
18590,0.06477546
18600,0.06470150
18610,0.06446707
18620,0.06440420
18630,0.06433415
18640,0.06426936
18650,0.06421476
18660,0.06412845
18670,0.06408745
18680,0.06390780
18690,0.06383436
18700,0.06374290
18710,0.06367390
18720,0.06356670
18730,0.06351450
18740,0.06342920
18750,0.06333280
18760,0.06323117
18770,0.06313930
18780,0.06303495
18790,0.06293720
18800,0.06278634
18810,0.06272440
18820,0.06263380
18830,0.06256900
18840,0.06245930
18850,0.06236916
18860,0.06227340
18870,0.06219685
18880,0.06209963
18890,0.06198120
18900,0.06191295
18910,0.06182240
18920,0.06175500
18930,0.06160116
18940,0.06155200
18950,0.06148350
18960,0.06143380
18970,0.06139960
18980,0.06139150
18990,0.06127494
19000,0.06124967
19010,0.06122330
19020,0.06113090
19030,0.06104826
19040,0.06093690
19050,0.06089580
19060,0.06084880
19070,0.06078820
19080,0.06070960
19090,0.06067870
19100,0.06060590
19110,0.06054360
19120,0.06023420
19130,0.06019720
19140,0.06011104
19150,0.06005376
19160,0.05995726
19170,0.05990280
19180,0.05982260
19190,0.05977230
19200,0.05965970
19210,0.05959880
19220,0.05951404
19230,0.05943644
19240,0.05937993
19250,0.05927140
19260,0.05919110
19270,0.05904155
19280,0.05903524
19290,0.05897340
19300,0.05886700
19310,0.05882340
19320,0.05875504
19330,0.05869170
19340,0.05852350
19350,0.05845147
19360,0.05841654
19370,0.05838847
19380,0.05827530
19390,0.05819380
19400,0.05812210
19410,0.05799250
19420,0.05789375
19430,0.05782390
19440,0.05771404
19450,0.05765616
19460,0.05754310
19470,0.05746173
19480,0.05735320
19490,0.05732050
19500,0.05712700
19510,0.05708240
19520,0.05701740
19530,0.05695486
19540,0.05689480
19550,0.05683890
19560,0.05674546
19570,0.05671334
19580,0.05669030
19590,0.05663850
19600,0.05660520
19610,0.05658096
19620,0.05642676
19630,0.05641840
19640,0.05636835
19650,0.05635136
19660,0.05625940
19670,0.05622410
19680,0.05617415
19690,0.05612620
19700,0.05602610
19710,0.05595415
19720,0.05590790
19730,0.05588020
19740,0.05578030
19750,0.05568724
19760,0.05562040
19770,0.05550680
19780,0.05545530
19790,0.05542600
19800,0.05536997
19810,0.05532604
19820,0.05527200
19830,0.05479150
19840,0.05479150
19850,0.05479150
19860,0.05479150
19870,0.05479150
19880,0.05478775
19890,0.05478390
19900,0.05476200
19910,0.05475240
19920,0.05475240
19930,0.05475180
19940,0.05469435
19950,0.05469435
19960,0.05468930
19970,0.05467220
19980,0.05465847
19990,0.05463105
20000,0.05463105
20010,0.05463105
20020,0.05463105
20030,0.05462640
20040,0.05461160
20050,0.05461160
20060,0.05460580
20070,0.05448853
20080,0.05445960
20090,0.05445960
20100,0.05445075
20110,0.05442850
20120,0.05439750
20130,0.05439750
20140,0.05439750
20150,0.05439750
20160,0.05438930
20170,0.05438260
20180,0.05436400
20190,0.05435300
20200,0.05425775
20210,0.05425775
20220,0.05425775
20230,0.05425775
20240,0.05425490
20250,0.05424340
20260,0.05423456
20270,0.05420980
20280,0.05419474
20290,0.05418250
20300,0.05414470
20310,0.05414470
20320,0.05414470
20330,0.05414470
20340,0.05414470
20350,0.05413660
20360,0.05411624
20370,0.05409950
20380,0.05408614
20390,0.05374590
20400,0.05373070
20410,0.05372494
20420,0.05372494
20430,0.05372494
20440,0.05372280
20450,0.05370473
20460,0.05369955
20470,0.05368860
20480,0.05362755
20490,0.05359697
20500,0.05356810
20510,0.05356550
20520,0.05356440
20530,0.05354700
20540,0.05352985
20550,0.05341670
20560,0.05341670
20570,0.05341670
20580,0.05341670
20590,0.05341670
20600,0.05341670
20610,0.05340450
20620,0.05338275
20630,0.05337125
20640,0.05337125
20650,0.05337125
20660,0.05337125
20670,0.05329495
20680,0.05329495
20690,0.05329495
20700,0.05329495
20710,0.05329495
20720,0.05329040
20730,0.05326760
20740,0.05326145
20750,0.05324630
20760,0.05321130
20770,0.05320030
20780,0.05318290
20790,0.05317110
20800,0.05315303
20810,0.05295370
20820,0.05293416
20830,0.05293416
20840,0.05293416
20850,0.05292737
20860,0.05291350
20870,0.05290560
20880,0.05287504
20890,0.05286220
20900,0.05283220
20910,0.05276270
20920,0.05275180
20930,0.05273510
20940,0.05272460
20950,0.05266594
20960,0.05263510
20970,0.05261300
20980,0.05251306
20990,0.05251306
21000,0.05251306
21010,0.05251306
21020,0.05251306
21030,0.05250830
21040,0.05250114
21050,0.05247620
21060,0.05246050
21070,0.05244890
21080,0.05237990
21090,0.05236870
21100,0.05236870
21110,0.05236870
21120,0.05235000
21130,0.05233645
21140,0.05229180
21150,0.05228346
21160,0.05228180
21170,0.05226440
21180,0.05225170
21190,0.05224466
21200,0.04093873
21210,0.04091554
21220,0.04085570
21230,0.04083750
21240,0.04072105
21250,0.04060500
21260,0.04052730
21270,0.04046150
21280,0.04034150
21290,0.04015064
21300,0.04002190
21310,0.03993284
21320,0.03986567
21330,0.03941860
21340,0.03924870
21350,0.03912293
21360,0.03912210
21370,0.03911100
21380,0.03907110
21390,0.03902447
21400,0.03902083
21410,0.03899276
21420,0.03891120
21430,0.03890870
21440,0.03890705
21450,0.03890010
21460,0.03888380
21470,0.03886765
21480,0.03882290
21490,0.03881090
21500,0.03880600
21510,0.03878540
21520,0.03878530
21530,0.03877160
21540,0.03860634
21550,0.03856820
21560,0.03856176
21570,0.03847926
21580,0.03839720
21590,0.03837980
21600,0.03824603
21610,0.03815600
21620,0.03806600
21630,0.03799030
21640,0.03791930
21650,0.03785700
21660,0.03774404
21670,0.03760740
21680,0.03757740
21690,0.03755575
21700,0.03755270
21710,0.03752994
21720,0.03751140
21730,0.03749173
21740,0.03748150
21750,0.03741920
21760,0.03740920
21770,0.03739090
21780,0.03738874
21790,0.03737646
21800,0.03733360
21810,0.03731860
21820,0.03729176
21830,0.03728900
21840,0.03714203
21850,0.03698873
21860,0.03684276
21870,0.03530126
21880,0.03522130
21890,0.03512660
21900,0.03505045
21910,0.03495020
21920,0.03488010
21930,0.03480990
21940,0.03466410
21950,0.03455406
21960,0.03448116
21970,0.03436920
21980,0.03427510
21990,0.03417104
22000,0.03386940
22010,0.03385960
22020,0.03385030
22030,0.03384476
22040,0.03381997
22050,0.03381335
22060,0.03380244
22070,0.03379726
22080,0.03378770
22090,0.03373730
22100,0.03373460
22110,0.03373384
22120,0.03371906
22130,0.03369120
22140,0.03367340
22150,0.03365236
22160,0.03357840
22170,0.03351500
22180,0.03350030
22190,0.03349300
22200,0.03345080
22210,0.03344000
22220,0.03343690
22230,0.03341580
22240,0.03341376
22250,0.03340250
22260,0.03331375
22270,0.03330530
22280,0.03329640
22290,0.03327643
22300,0.03326220
22310,0.03326220
22320,0.03324127
22330,0.03318450
22340,0.03316515
22350,0.03316510
22360,0.03315980
22370,0.03313460
22380,0.03312430
22390,0.03296980
22400,0.03283390
22410,0.03276200
22420,0.03266483
22430,0.03258824
22440,0.03249275
22450,0.03236764
22460,0.03224754
22470,0.03212940
22480,0.03203420
22490,0.03193430
22500,0.03184960
22510,0.03175956
22520,0.03172755
22530,0.03155463
22540,0.03154706
22550,0.03153663
22560,0.03152924
22570,0.03149620
22580,0.03145590
22590,0.03145560
22600,0.03140630
22610,0.03128540
22620,0.03122323
22630,0.03110690
22640,0.03097920
22650,0.03093590
22660,0.03082406
22670,0.03076350
22680,0.03067830
22690,0.03057560
22700,0.03045790
22710,0.03037106
22720,0.03019220
22730,0.03014504
22740,0.03004660
22750,0.03001070
22760,0.02998700
22770,0.02993077
22780,0.02991324
22790,0.02990114
22800,0.02982200
22810,0.02976180
22820,0.02962446
22830,0.02951896
22840,0.02939784
22850,0.02929640
22860,0.02918803
22870,0.02906996
22880,0.02900720
22890,0.02893590
22900,0.02887150
22910,0.02882290
22920,0.02818620
22930,0.02809750
22940,0.02803610
22950,0.02802210
22960,0.02797290
22970,0.02796320
22980,0.02793600
22990,0.02781690
23000,0.02776175
23010,0.02775365
23020,0.02768045
23030,0.02763200
23040,0.02758490
23050,0.02749090
23060,0.02746730
23070,0.02745370
23080,0.02739757
23090,0.02736484
23100,0.02730596
23110,0.02718090
23120,0.02715260
23130,0.02714090
23140,0.02710700
23150,0.02707517
23160,0.02706205
23170,0.02694930
23180,0.02694000
23190,0.02689390
23200,0.02686670
23210,0.02678817
23220,0.02675020
